Chr4	4	322417617	322417618
Chr4	4	33589121	33589122
Chr4	4	384608506	384608507
Chr4	4	404655372	404655373
Chr4	4	406477706	406477707
Chr4	4	434265530	434265531
Chr4	4	434295469	434295470
Chr4	4	43611088	43611089
Chr4	4	450208174	450208175
Chr4	4	45415802	45415803
Chr4	4	458374368	458374369
Chr4	4	469443679	469443680
Chr4	4	477535194	477535195
Chr4	4	490100788	490100789
Chr4	4	499057147	499057148
Chr4	4	505471759	505471760
Chr4	4	522740860	522740861
Chr4	4	525452654	525452655
Chr4	4	6744328	6744329
Chr4	4	71232873	71232874
Chr4	4	71328326	71328327
Chr4	4	22396433	22396434
Chr4	4	293409722	293409723
Chr4	4	299597720	299597721
Chr4	4	301672665	301672666
Chr4	4	448188923	448188924
Chr5	5	100591976	100591977
Chr5	5	100709334	100709335
Chr5	5	100825341	100825342
Chr5	5	101100935	101100936
Chr5	5	101159051	101159052
Chr5	5	104772139	104772140
Chr5	5	112270521	112270522
Chr5	5	118386164	118386165
Chr5	5	128354648	128354649
Chr5	5	129256986	129256987
Chr5	5	131494265	131494266
Chr5	5	185953727	185953728
Chr5	5	186296103	186296104
Chr5	5	215214777	215214778
Chr5	5	22840467	22840468
Chr5	5	25543283	25543284
Chr5	5	264007184	264007185
Chr5	5	264025929	264025930
Chr5	5	271955000	271955001
Chr5	5	286430081	286430082
Chr5	5	299699195	299699196
Chr5	5	300727841	300727842
Chr5	5	3118072	3118073
Chr5	5	326748515	326748516
Chr5	5	33008821	33008822
Chr5	5	33024695	33024696
Chr5	5	33920241	33920242
Chr5	5	341804544	341804545
Chr5	5	34598422	34598423
Chr5	5	359853350	359853351
Chr5	5	363990448	363990449
Chr5	5	364047951	364047952
Chr5	5	364058741	364058742
Chr5	5	370504472	370504473
Chr5	5	386861414	386861415
Chr5	5	400051090	400051091
Chr5	5	422295854	422295855
Chr5	5	42856557	42856558
Chr5	5	42914871	42914872
Chr5	5	446015566	446015567
Chr5	5	446118363	446118364
Chr5	5	446269643	446269644
Chr5	5	449599211	449599212
Chr5	5	449599321	449599322
Chr5	5	454036373	454036374
Chr5	5	457964013	457964014
Chr5	5	472399744	472399745
Chr5	5	481223851	481223852
Chr5	5	507119513	507119514
Chr5	5	507332872	507332873
Chr5	5	512465674	512465675
Chr5	5	518658752	518658753
Chr5	5	518983145	518983146
Chr5	5	523769085	523769086
Chr5	5	526471727	526471728
Chr5	5	53387723	53387724
Chr5	5	53471812	53471813
Chr5	5	540415935	540415936
Chr5	5	543608804	543608805
Chr5	5	59676324	59676325
Chr5	5	61026330	61026331
Chr5	5	63649413	63649414
Chr5	5	70313402	70313403
Chr5	5	74154381	74154382
Chr5	5	76064381	76064382
Chr5	5	92575409	92575410
Chr5	5	93460768	93460769
Chr5	5	94043607	94043608
Chr5	5	94432554	94432555
Chr5	5	96357201	96357202
Chr5	5	97143083	97143084
Chr5	5	99268632	99268633
Chr5	5	99612253	99612254
Chr5	5	101076435	101076436
Chr5	5	22843184	22843185
Chr5	5	25524906	25524907
Chr5	5	301459794	301459795
Chr5	5	350218845	350218846
Chr5	5	390391523	390391524
Chr5	5	514955904	514955905
Chr5	5	523477836	523477837
Chr5	5	7846047	7846048
Chr5	5	82157950	82157951
Chr6	6	100443319	100443320
Chr6	6	102972723	102972724
Chr6	6	111543414	111543415
Chr6	6	113991117	113991118
Chr6	6	115789633	115789634
Chr6	6	117451955	117451956
Chr6	6	117502400	117502401
Chr6	6	117719846	117719847
Chr6	6	16114330	16114331
Chr6	6	171766237	171766238
Chr6	6	171940921	171940922
Chr6	6	174607186	174607187
Chr6	6	176529330	176529331
Chr6	6	184450059	184450060
Chr6	6	202231356	202231357
Chr6	6	21024387	21024388
Chr6	6	210284359	210284360
Chr6	6	210546660	210546661
Chr6	6	259709553	259709554
Chr6	6	265543930	265543931
Chr6	6	269000336	269000337
Chr6	6	269026100	269026101
Chr6	6	270927786	270927787
Chr6	6	271032519	271032520
Chr6	6	272240637	272240638
Chr6	6	285261444	285261445
Chr6	6	292111482	292111483
Chr6	6	293015902	293015903
Chr6	6	303356190	303356191
Chr6	6	311485909	311485910
Chr6	6	31666658	31666659
Chr6	6	335545427	335545428
Chr6	6	339045631	339045632
Chr6	6	357900845	357900846
Chr6	6	364307493	364307494
Chr6	6	364799930	364799931
Chr6	6	365524169	365524170
Chr6	6	369106595	369106596
Chr6	6	399030982	399030983
Chr6	6	405994971	405994972
Chr6	6	419159187	419159188
Chr6	6	419871712	419871713
Chr6	6	431908742	431908743
Chr6	6	432015594	432015595
Chr6	6	43879251	43879252
Chr6	6	44677597	44677598
Chr6	6	449789	449790
Chr6	6	452196555	452196556
Chr6	6	452227343	452227344
Chr6	6	4609121	4609122
Chr6	6	470957994	470957995
Chr6	6	47378315	47378316
Chr6	6	475493054	475493055
Chr6	6	48481099	48481100
Chr6	6	48772113	48772114
Chr6	6	505310985	505310986
Chr6	6	528697204	528697205
Chr6	6	529887671	529887672
Chr6	6	53470708	53470709
Chr6	6	53519409	53519410
Chr6	6	66373626	66373627
Chr6	6	66400131	66400132
Chr6	6	66757930	66757931
Chr6	6	67072170	67072171
Chr6	6	67203726	67203727
Chr6	6	67640507	67640508
Chr6	6	85213592	85213593
Chr6	6	94732700	94732701
Chr6	6	120523111	120523112
Chr6	6	193027281	193027282
Chr6	6	266717020	266717021
Chr6	6	270990033	270990034
Chr6	6	289421721	289421722
Chr6	6	289537573	289537574
Chr6	6	293191406	293191407
Chr6	6	318462681	318462682
Chr6	6	327445719	327445720
Chr6	6	358630308	358630309
Chr6	6	388132283	388132284
Chr6	6	48521692	48521693
Chr6	6	66907192	66907193
Chr6	6	77812051	77812052
Chr6	6	85411177	85411178
Chr7	7	118949584	118949585
Chr7	7	122745661	122745662
Chr7	7	146983634	146983635
Chr7	7	148388295	148388296
Chr7	7	148476059	148476060
Chr7	7	148671613	148671614
Chr7	7	148803616	148803617
Chr7	7	149111084	149111085
Chr7	7	149508068	149508069
Chr7	7	149529830	149529831
Chr7	7	15109050	15109051
Chr7	7	15303875	15303876
Chr7	7	159164015	159164016
Chr7	7	159420290	159420291
Chr7	7	16351982	16351983
Chr7	7	179718260	179718261
Chr7	7	187466390	187466391
Chr7	7	203526722	203526723
Chr7	7	247763024	247763025
Chr7	7	247881983	247881984
Chr7	7	248295633	248295634
Chr7	7	25867906	25867907
Chr7	7	259828690	259828691
Chr7	7	266998257	266998258
Chr7	7	267784113	267784114
Chr7	7	272192456	272192457
Chr7	7	279489891	279489892
Chr7	7	281720103	281720104
Chr7	7	283353642	283353643
Chr7	7	285701756	285701757
Chr7	7	285809509	285809510
Chr7	7	288293040	288293041
Chr7	7	288766276	288766277
Chr7	7	290572025	290572026
Chr7	7	297339934	297339935
Chr7	7	297918357	297918358
Chr7	7	322344052	322344053
Chr7	7	332280154	332280155
Chr7	7	334325934	334325935
Chr7	7	336594359	336594360
Chr7	7	337065882	337065883
Chr7	7	337632077	337632078
Chr7	7	338685171	338685172
Chr7	7	34033552	34033553
Chr7	7	340457514	340457515
Chr7	7	340615804	340615805
Chr7	7	340648834	340648835
Chr7	7	342279129	342279130
Chr7	7	343131905	343131906
Chr7	7	37909387	37909388
Chr7	7	390469478	390469479
Chr7	7	393423619	393423620
Chr7	7	396901580	396901581
Chr7	7	407312880	407312881
Chr7	7	408264436	408264437
Chr7	7	41010131	41010132
Chr7	7	425906111	425906112
Chr7	7	427925930	427925931
Chr7	7	436292705	436292706
Chr7	7	454821222	454821223
Chr7	7	459395323	459395324
Chr7	7	463172701	463172702
Chr7	7	470797814	470797815
Chr7	7	473711093	473711094
Chr7	7	478465803	478465804
Chr7	7	487842712	487842713
Chr7	7	500898770	500898771
Chr7	7	50341666	50341667
Chr7	7	515487379	515487380
Chr7	7	520712053	520712054
Chr7	7	533385936	533385937
Chr7	7	533585775	533585776
Chr7	7	535807855	535807856
Chr7	7	546049927	546049928
Chr7	7	551049063	551049064
Chr7	7	57194938	57194939
Chr7	7	581919	581920
Chr7	7	583815701	583815702
Chr7	7	587679048	587679049
Chr7	7	5895423	5895424
Chr7	7	594633	594634
Chr7	7	596897273	596897274
Chr7	7	598987077	598987078
Chr7	7	6315071	6315072
Chr7	7	66718546	66718547
Chr7	7	167611378	167611379
Chr7	7	248045164	248045165
Chr7	7	280691688	280691689
Chr7	7	337569705	337569706
Chr7	7	340701080	340701081
Chr7	7	427948871	427948872
Chr7	7	456937958	456937959
Chr7	7	460669191	460669192
Chr7	7	465178832	465178833
Chr7	7	475853958	475853959
Chr7	7	548212857	548212858
Chr7	7	565084420	565084421
Chr7	7	590080735	590080736
